chose_left,chose_right,reward_left,reward_right,subjID,q_reward,mu,blocks,contrast_difference,abs_condiff,trial
0.0,1.0,1.0,0.0,159,,,6,-0.8140187203537357,0.0444858006564865,1
1.0,0.0,1.0,0.0,159,0.54,0.54,6,0.176404533896781,0.0740846204392585,2
0.0,1.0,1.0,0.0,159,0.45,0.45,6,-0.03805422022775251,0.0901325921077865,3
1.0,0.0,1.0,0.0,159,0.5,0.5,6,0.2846510518104548,0.0150509526167475,4
1.0,0.0,1.0,0.0,159,0.41,0.41,6,-0.8702928110340633,0.0347347279998665,5
1.0,0.0,1.0,0.0,159,0.36,0.36,6,0.15996757485626256,0.0229500683338725,6
1.0,0.0,1.0,0.0,159,0.54,0.54,6,0.12296917591904744,0.0224027080204295,7
0.0,1.0,0.0,1.0,159,0.5,0.5,6,0.12132018883234186,0.007111824382008,8
0.0,1.0,1.0,0.0,159,0.5,0.5,6,0.20697533319290962,0.0643460384504225,9
0.0,1.0,1.0,0.0,159,0.5,0.5,6,0.35293587445272445,0.0444082410672595,10
1.0,0.0,1.0,0.0,159,0.5,0.5,6,0.6099779993615395,0.0347397870372855,11
1.0,0.0,1.0,0.0,159,0.22,0.22,6,-0.4603585597435713,0.0896386170655145,12
1.0,0.0,1.0,0.0,159,0.5,0.5,6,0.6500988203601241,0.0392226320688095,13
1.0,0.0,1.0,0.0,159,0.54,0.54,6,-0.0034886354730927494,0.0246642558927915,14
0.0,1.0,1.0,0.0,159,0.11,0.11,6,-0.8458834417313377,0.0855736434624535,15
0.0,1.0,1.0,0.0,159,0.1,0.1,6,-0.8828981415120416,0.0837172365568025,16
0.0,1.0,1.0,0.0,159,0.54,0.54,6,-0.3315233626078784,0.0186034338022315,17
0.0,1.0,1.0,0.0,159,0.57,0.57,6,0.5697939542229351,0.0247305843280715,18
0.0,1.0,1.0,0.0,159,0.55,0.55,6,0.4153618694818315,0.0255687870849835,19
0.0,1.0,1.0,0.0,159,0.27,0.27,6,0.5772299293448129,0.0170635155148445,20
1.0,0.0,1.0,0.0,159,0.36,0.36,6,0.03453811288321873,0.0212819827013175,21
0.0,1.0,1.0,0.0,159,0.55,0.55,6,-0.11960200408901889,0.0953177343197255,22
1.0,0.0,1.0,0.0,159,0.6,0.6,6,-0.7050949465874321,0.0512803524151905,23
0.0,1.0,0.0,1.0,159,0.63,0.37,6,-0.3436144927813769,0.0665691263275685,24
1.0,0.0,1.0,0.0,159,0.33,0.33,6,-0.13196126765224947,0.0030011591307394,25
0.0,1.0,0.0,1.0,159,0.5,0.5,7,-0.8227991406407655,0.0769365867352325,1
0.0,1.0,1.0,0.0,159,0.5,0.5,7,-0.5587760945775775,0.0220342570678245,2
1.0,0.0,1.0,0.0,159,0.38,0.38,7,0.19645058812747762,0.091968833285904,3
0.0,1.0,1.0,0.0,159,0.74,0.74,7,0.4713262284783797,0.0446008964810305,4
0.0,1.0,1.0,0.0,159,0.75,0.75,7,0.9966950227858993,0.0848560303263915,5
1.0,0.0,1.0,0.0,159,0.91,0.91,7,0.8662266626871153,0.0236168693465995,6
1.0,0.0,1.0,0.0,159,0.84,0.84,7,0.28513039907038307,0.0396089255735845,7
0.0,1.0,1.0,0.0,159,0.93,0.93,7,-0.157503893411856,0.0750827860621895,8
0.0,1.0,1.0,0.0,159,0.91,0.91,7,0.27235472941646544,0.0610150072078365,9
0.0,1.0,1.0,0.0,159,0.94,0.94,7,0.571303236160464,0.0650049445417665,10
0.0,1.0,1.0,0.0,159,0.21,0.21,7,-0.7633276181532254,0.0847459541008775,11
1.0,0.0,1.0,0.0,159,0.81,0.81,7,-0.1801902206074235,0.0178926506699385,12
0.0,1.0,1.0,0.0,159,0.24,0.24,7,0.6796045712712344,0.045075982513344,13
0.0,1.0,0.0,1.0,159,0.5,0.5,7,-0.23233409613391198,0.0141829552644595,14
1.0,0.0,1.0,0.0,159,0.95,0.95,7,0.14374454245437307,0.0671828033011995,15
0.0,1.0,0.0,1.0,159,0.5,0.5,7,0.17553872172439644,0.0014282172585165,16
1.0,0.0,1.0,0.0,159,0.74,0.74,7,-0.6310474937327213,0.0517362019124575,17
0.0,1.0,1.0,0.0,159,0.23,0.23,7,-0.27552911669542324,0.0703410530355295,18
0.0,1.0,1.0,0.0,159,0.73,0.73,7,-0.3309774225161357,0.0935811296130255,19
1.0,0.0,1.0,0.0,159,0.28,0.28,7,-0.9476065829358704,0.0891336291878035,20
0.0,1.0,0.0,1.0,159,0.5,0.5,7,-0.9516164722172895,0.0008738036494684,21
0.0,1.0,1.0,0.0,159,0.86,0.86,7,0.6633940873515469,0.0871466782428315,22
1.0,0.0,1.0,0.0,159,0.41,0.41,7,-0.4538583800543752,0.0624483792586145,23
1.0,0.0,1.0,0.0,159,0.38,0.38,7,0.03615753247763087,0.0097397524788805,24
1.0,0.0,1.0,0.0,159,0.78,0.78,7,-0.4025488528224539,0.0269608168768015,25
0.0,1.0,1.0,0.0,159,0.37,0.37,8,0.881358490230681,0.357045956212315,1
1.0,0.0,1.0,0.0,159,0.5,0.5,8,-0.4814064822684525,0.424554617866631,2
0.0,1.0,0.0,1.0,159,0.58,0.42,8,-0.14068637452212984,0.390227570655749,3
0.0,1.0,1.0,0.0,159,0.49,0.49,8,0.7454605009692037,0.444363162959357,4
0.0,1.0,1.0,0.0,159,0.36,0.36,8,0.6838671335836173,0.379202948401581,5
1.0,0.0,1.0,0.0,159,0.5,0.5,8,-0.6277971643074454,0.415294898881314,6
1.0,0.0,1.0,0.0,159,0.36,0.36,8,0.6052866195914208,0.363102390783187,7
0.0,1.0,0.0,1.0,159,0.64,0.36,8,-0.0836262265242147,0.444832974132553,8
1.0,0.0,1.0,0.0,159,0.5,0.5,8,-0.03406225582928957,0.411500688724034,9
0.0,1.0,1.0,0.0,159,0.5,0.5,8,-0.7330400551681124,0.363296481327217,10
0.0,1.0,1.0,0.0,159,0.59,0.59,8,-0.8387969724857507,0.350651088411816,11
0.0,1.0,1.0,0.0,159,0.5,0.5,8,0.4558786139475304,0.448967967879614,12
1.0,0.0,1.0,0.0,159,0.5,0.5,8,-0.0070776952894004985,0.418860248323683,13
1.0,0.0,1.0,0.0,159,0.5,0.5,8,-0.1262985947696409,0.396963212398541,14
1.0,0.0,1.0,0.0,159,0.4,0.6,8,0.45901645730479346,0.439643397044956,15
0.0,1.0,1.0,0.0,159,0.55,0.55,8,0.5310257979822195,0.369398244327367,16
0.0,1.0,0.0,1.0,159,0.42,0.58,8,-0.6821836646612929,0.374625099642756,17
1.0,0.0,1.0,0.0,159,0.38,0.38,8,0.22045029895528256,0.384783200531292,18
0.0,1.0,1.0,0.0,159,0.54,0.54,8,-0.7292918354446289,0.368370398458728,19
1.0,0.0,1.0,0.0,159,0.58,0.42,8,0.5027501720580914,0.423028244963061,20
1.0,0.0,1.0,0.0,159,0.43,0.43,8,0.31391031253427903,0.442527073940018,21
1.0,0.0,1.0,0.0,159,0.4,0.4,8,0.9132292421669159,0.426119394085425,22
1.0,0.0,1.0,0.0,159,0.58,0.58,8,-0.8620839672871576,0.402849944368195,23
0.0,1.0,1.0,0.0,159,0.57,0.57,8,-0.8858905576974914,0.443177961638726,24
0.0,1.0,0.0,1.0,159,0.5,0.5,8,-0.4356258506135997,0.390439488089834,25
0.0,1.0,1.0,0.0,159,0.42,0.42,9,-0.47658863252818806,0.40832017119635,1
0.0,1.0,0.0,1.0,159,0.5,0.5,9,-0.5060424018560004,0.374544867035449,2
0.0,1.0,1.0,0.0,159,0.5,0.5,9,0.8125091610420734,0.391050216674912,3
0.0,1.0,1.0,0.0,159,0.5,0.5,9,-0.5009076003009878,0.404160211859077,4
1.0,0.0,1.0,0.0,159,0.5,0.5,9,-0.456100547742738,0.35443934094763,5
0.0,1.0,0.0,1.0,159,0.45,0.55,9,0.5187965248359274,0.365356842862946,6
0.0,1.0,1.0,0.0,159,0.63,0.63,9,-0.10052031509892001,0.432962334508325,7
1.0,0.0,1.0,0.0,159,0.56,0.44,9,0.5534211139103624,0.429445173979042,8
1.0,0.0,1.0,0.0,159,0.6,0.6,9,-0.8692676848712295,0.388951713000262,9
1.0,0.0,1.0,0.0,159,0.5,0.5,9,-0.024857612653231387,0.354516966793424,10
1.0,0.0,1.0,0.0,159,0.5,0.5,9,-0.9327727996334347,0.447378797150537,11
1.0,0.0,1.0,0.0,159,0.6,0.6,9,-0.874693593089291,0.4146287720493,12
0.0,1.0,1.0,0.0,159,0.62,0.62,9,0.8128749066888219,0.429651827729235,13
1.0,0.0,1.0,0.0,159,0.42,0.58,9,-0.7215092577648097,0.402512181878108,14
0.0,1.0,1.0,0.0,159,0.55,0.55,9,0.06484136455043421,0.369578546304482,15
0.0,1.0,1.0,0.0,159,0.59,0.59,9,-0.1778087947985869,0.393604447142545,16
0.0,1.0,0.0,1.0,159,0.5,0.5,9,-0.30531334748231465,0.445257648005327,17
1.0,0.0,1.0,0.0,159,0.62,0.62,9,0.7996666913745449,0.436072066432995,18
0.0,1.0,1.0,0.0,159,0.75,0.75,9,-0.956353206449021,0.385144859995332,19
1.0,0.0,1.0,0.0,159,0.37,0.63,9,0.3275793723511782,0.377407815887732,20
0.0,1.0,0.0,1.0,159,0.5,0.5,9,0.9267888684271008,0.365152773582031,21
1.0,0.0,1.0,0.0,159,0.5,0.5,9,0.12033636692368388,0.377510915391261,22
1.0,0.0,1.0,0.0,159,0.5,0.5,9,0.8736449240661837,0.415929522720246,23
1.0,0.0,1.0,0.0,159,0.5,0.5,9,-0.8954842414279525,0.429307343329984,24
0.0,1.0,1.0,0.0,159,0.5,0.5,9,-0.1624133618516772,0.361523395718273,25
1.0,0.0,1.0,0.0,159,0.5,0.5,10,-0.4796844180758977,0.0781881895817125,1
0.0,1.0,1.0,0.0,159,0.5,0.5,10,0.4616419299614596,0.0103706317803165,2
1.0,0.0,1.0,0.0,159,0.55,0.55,10,0.9625941809944933,0.0394582953140545,3
1.0,0.0,1.0,0.0,159,0.62,0.62,10,-0.4869398751115044,0.0752732842804525,4
0.0,1.0,1.0,0.0,159,0.59,0.59,10,0.30834920294814894,0.0175702278173015,5
1.0,0.0,1.0,0.0,159,0.64,0.64,10,-0.6038047344805197,0.0832645919817795,6
0.0,1.0,1.0,0.0,159,0.65,0.65,10,0.1306605091432198,0.0483392779447385,7
1.0,0.0,1.0,0.0,159,0.62,0.62,10,-0.0721350266233276,0.0397829625004485,8
0.0,1.0,1.0,0.0,159,0.59,0.59,10,0.9440106592630741,0.0058657531661854,9
1.0,0.0,1.0,0.0,159,0.58,0.58,10,0.21705454539293312,0.0690623537157565,10
0.0,1.0,1.0,0.0,159,0.6,0.6,10,-0.30098725582636243,0.0775098618884115,11
1.0,0.0,1.0,0.0,159,0.6,0.6,10,-0.7718084302241333,0.013028518481961,12
1.0,0.0,1.0,0.0,159,0.54,0.54,10,-0.6975063425301309,0.0963637224619765,13
1.0,0.0,1.0,0.0,159,0.57,0.57,10,-0.5493661400975298,0.0597614921206645,14
1.0,0.0,1.0,0.0,159,0.57,0.57,10,-0.498066677319404,0.0252256848445485,15
0.0,1.0,1.0,0.0,159,0.59,0.59,10,0.7012321156822756,0.0687336985203845,16
0.0,1.0,1.0,0.0,159,0.5,0.5,10,0.12244557656504984,0.0767505268046935,17
0.0,1.0,0.0,1.0,159,0.5,0.5,10,0.04678182274873288,0.0082069336691605,18
1.0,0.0,1.0,0.0,159,0.5,0.5,10,-0.7704622562615651,0.0087187793497604,19
1.0,0.0,1.0,0.0,159,0.5,0.5,10,0.7202793866988699,0.0174338771065295,20
1.0,0.0,1.0,0.0,159,0.54,0.54,10,0.44562860641696744,0.0740590426414555,21
1.0,0.0,1.0,0.0,159,0.6,0.6,10,-0.8646632761999968,0.0408590591668825,22
1.0,0.0,1.0,0.0,159,0.43,0.57,10,0.41567019445953735,0.0156177417299385,23
1.0,0.0,1.0,0.0,159,0.34,0.66,10,0.08707643468529214,0.0378164828448335,24
1.0,0.0,1.0,0.0,159,0.4,0.6,10,-0.8365493085064435,0.0606872434527925,25
1.0,0.0,1.0,0.0,159,0.5,0.5,11,-0.08339871694268708,0.431074034560316,1
0.0,1.0,0.0,1.0,159,0.5,0.5,11,-0.030607425739906047,0.400548116064999,2
1.0,0.0,1.0,0.0,159,0.5,0.5,11,-0.6684509196734485,0.429716068644669,3
1.0,0.0,1.0,0.0,159,0.5,0.5,11,0.8913962940005646,0.401903441098211,4
0.0,1.0,0.0,1.0,159,0.5,0.5,11,0.6999507429613239,0.374657564974491,5
1.0,0.0,1.0,0.0,159,0.27,0.73,11,0.33804467465821664,0.382981644790587,6
1.0,0.0,1.0,0.0,159,0.6,0.6,11,-0.0754088779987856,0.401099650257525,7
0.0,1.0,1.0,0.0,159,0.67,0.67,11,-0.17646891683098298,0.424265160039353,8
0.0,1.0,0.0,1.0,159,0.4,0.6,11,0.30194693430190833,0.39413438063605,9
0.0,1.0,1.0,0.0,159,0.64,0.64,11,0.09086373881381093,0.423309283950605,10
1.0,0.0,1.0,0.0,159,0.65,0.65,11,-0.8754537882362288,0.408495418677918,11
1.0,0.0,1.0,0.0,159,0.27,0.73,11,0.025005297540663385,0.399739976913854,12
0.0,1.0,1.0,0.0,159,0.62,0.62,11,0.612807234465679,0.415311900425992,13
0.0,1.0,1.0,0.0,159,0.86,0.86,11,-0.08152024480608389,0.419280619489116,14
0.0,1.0,1.0,0.0,159,0.9,0.9,11,-0.8960868448914632,0.440563594631154,15
1.0,0.0,1.0,0.0,159,0.96,0.96,11,0.5725563987680662,0.395747377144533,16
1.0,0.0,1.0,0.0,159,0.34,0.66,11,-0.5972724357280512,0.366106119940792,17
1.0,0.0,1.0,0.0,159,0.5,0.5,11,-0.48275833022392245,0.365100961670203,18
1.0,0.0,1.0,0.0,159,0.5,0.5,11,-0.6705872931354082,0.41675092403561,19
1.0,0.0,1.0,0.0,159,0.5,0.5,11,-0.3395698702570049,0.431663708261854,20
0.0,1.0,0.0,1.0,159,0.56,0.56,11,0.5135030113772701,0.448035007664526,21
1.0,0.0,1.0,0.0,159,0.59,0.59,11,0.03877171900787468,0.433149301967151,22
0.0,1.0,0.0,1.0,159,0.36,0.64,11,-0.5902374516985749,0.389749172884071,23
1.0,0.0,1.0,0.0,159,0.67,0.67,11,0.7556601563040817,0.404380724106083,24
0.0,1.0,0.0,1.0,159,0.4,0.6,11,0.7591637099030584,0.393833634814375,25
1.0,0.0,1.0,0.0,159,0.5,0.5,12,0.7411568500920138,0.423962257871766,1
0.0,1.0,0.0,1.0,159,0.64,0.64,12,-0.5224075772369214,0.36390737641457,2
0.0,1.0,0.0,1.0,159,0.5,0.5,12,-0.0975213116380238,0.397321785618022,3
1.0,0.0,1.0,0.0,159,0.07,0.93,12,0.9699793122817502,0.374497993102378,4
0.0,1.0,0.0,1.0,159,0.9,0.9,12,0.5440249526199807,0.407188083699046,5
1.0,0.0,1.0,0.0,159,0.92,0.92,12,-0.9456651575488804,0.390754589648977,6
1.0,0.0,1.0,0.0,159,0.96,0.96,12,-0.8695908174790159,0.408990640323057,7
0.0,1.0,0.0,1.0,159,0.03,0.97,12,-0.07213724637533447,0.381032105541403,8
1.0,0.0,1.0,0.0,159,0.96,0.96,12,0.8184404117231203,0.406490329322836,9
0.0,1.0,0.0,1.0,159,1.0,1.0,12,0.07740359590542845,0.438629228622527,10
0.0,1.0,0.0,1.0,159,0.99,0.99,12,-0.0043749839314195516,0.362732349335797,11
1.0,0.0,1.0,0.0,159,0.0,1.0,12,-0.7890526000867388,0.40123973196902,12
0.0,1.0,1.0,0.0,159,0.93,0.93,12,0.3135602094485881,0.39937039454654,13
0.0,1.0,0.0,1.0,159,0.92,0.92,12,0.644206321200451,0.431824443665493,14
0.0,1.0,1.0,0.0,159,0.87,0.87,12,-0.23915998498487534,0.358248833100007,15
1.0,0.0,1.0,0.0,159,0.09,0.91,12,0.551223701850655,0.359381462802115,16
0.0,1.0,1.0,0.0,159,0.71,0.71,12,0.9289533078016232,0.357006453119165,17
1.0,0.0,1.0,0.0,159,0.76,0.76,12,-0.5924670817446218,0.433851625059656,18
0.0,1.0,0.0,1.0,159,0.18,0.82,12,0.04665926238948259,0.412981421943343,19
0.0,1.0,1.0,0.0,159,0.78,0.78,12,-0.4257240838308489,0.381705163106278,20
0.0,1.0,0.0,1.0,159,0.2,0.8,12,0.5857088380676787,0.422264388619534,21
1.0,0.0,1.0,0.0,159,0.8,0.8,12,0.155186731762315,0.402816181577613,22
1.0,0.0,1.0,0.0,159,0.78,0.78,12,0.2691648351006075,0.385874576675259,23
1.0,0.0,1.0,0.0,159,0.2,0.8,12,0.5958283192317881,0.361526712888548,24
,,,,159,,,12,-0.20805905467509023,,25
0.0,1.0,0.0,1.0,160,,,1,0.8301801368140864,0.359169748193523,1
1.0,0.0,1.0,0.0,160,,,1,0.06605773449227992,0.387391561479696,2
1.0,0.0,1.0,0.0,160,,,1,-0.684090354329304,0.351545349285418,3
0.0,1.0,1.0,0.0,160,,,1,0.3917982363376049,0.419582544939042,4
0.0,1.0,1.0,0.0,160,0.76,0.76,1,0.5865227008765088,0.365388565199017,5
0.0,1.0,1.0,0.0,160,0.88,0.88,1,-0.36647664586494666,0.383923015164887,6
0.0,1.0,1.0,0.0,160,0.9,0.9,1,0.7143585139975059,0.383346487811475,7
1.0,0.0,1.0,0.0,160,0.94,0.94,1,0.8122865095315328,0.397129338754999,8
1.0,0.0,1.0,0.0,160,0.14,0.86,1,-0.44619102524438214,0.446213783523562,9
1.0,0.0,1.0,0.0,160,0.89,0.89,1,0.9670429454304441,0.380140279946292,10
1.0,0.0,1.0,0.0,160,0.11,0.89,1,-0.7185769439024832,0.441251250681724,11
0.0,1.0,0.0,1.0,160,0.23,0.77,1,-0.5959686631950201,0.410397830520526,12
1.0,0.0,1.0,0.0,160,0.75,0.75,1,-0.6315503215239477,0.41592589785554,13
0.0,1.0,1.0,0.0,160,0.78,0.78,1,0.7879794200157408,0.370858680864519,14
1.0,0.0,1.0,0.0,160,0.76,0.76,1,0.3085851046499237,0.420538900363921,15
0.0,1.0,0.0,1.0,160,0.23,0.77,1,-0.6957914335554543,0.439590246758544,16
0.0,1.0,1.0,0.0,160,0.75,0.75,1,-0.11935316326330203,0.395598326369052,17
0.0,1.0,0.0,1.0,160,0.23,0.77,1,0.23059605013960405,0.41092826175067,18
1.0,0.0,1.0,0.0,160,0.34,0.66,1,-0.8330718300212334,0.431865110938413,19
1.0,0.0,1.0,0.0,160,0.65,0.65,1,0.7648327368146774,0.361232300537173,20
0.0,1.0,1.0,0.0,160,0.66,0.66,1,0.6072070708830704,0.429545224036071,21
1.0,0.0,1.0,0.0,160,0.72,0.72,1,0.01041354715327647,0.434152662751571,22
1.0,0.0,1.0,0.0,160,0.34,0.66,1,0.9342532305183409,0.368691263204257,23
0.0,1.0,1.0,0.0,160,0.64,0.64,1,-0.1644780414498006,0.383004959523092,24
0.0,1.0,0.0,1.0,160,0.35,0.65,1,0.9682206380729956,0.370208949850658,25
1.0,0.0,1.0,0.0,160,0.74,0.74,2,0.33583999760725414,0.060024350301831,1
1.0,0.0,1.0,0.0,160,0.85,0.85,2,0.2693425465078829,0.0981811712052905,2
0.0,1.0,0.0,1.0,160,0.26,0.74,2,-0.66809020940843,0.0228749793253685,3
1.0,0.0,1.0,0.0,160,0.5,0.5,2,0.763855516609288,0.0079028268380235,4
1.0,0.0,1.0,0.0,160,0.73,0.73,2,-0.1450206241587697,0.0137732035462405,5
0.0,1.0,1.0,0.0,160,0.86,0.86,2,-0.6755331884350413,0.0506056700386005,6
1.0,0.0,1.0,0.0,160,0.86,0.86,2,-0.9747849600484819,0.0069004809766025,7
1.0,0.0,1.0,0.0,160,0.25,0.75,2,0.11951136727676515,0.0840800252233335,8
1.0,0.0,1.0,0.0,160,0.77,0.77,2,0.05479924424535265,0.0586386598897535,9
0.0,1.0,1.0,0.0,160,0.74,0.74,2,0.4387072447383171,0.0868087842640085,10
0.0,1.0,1.0,0.0,160,0.75,0.75,2,0.7805161060356043,0.0151332565300325,11
0.0,1.0,0.0,1.0,160,0.25,0.75,2,-0.841186830713941,0.0222938270112975,12
1.0,0.0,1.0,0.0,160,0.25,0.75,2,0.4629929806807247,0.066464444507787,13
1.0,0.0,1.0,0.0,160,0.74,0.74,2,-0.6251761118048356,0.0978255103643255,14
0.0,1.0,1.0,0.0,160,0.76,0.76,2,0.7163541063143279,0.0913051811027155,15
1.0,0.0,1.0,0.0,160,0.82,0.82,2,0.6381270277233122,0.0986662514844835,16
1.0,0.0,1.0,0.0,160,0.27,0.73,2,0.08158750997108877,0.0155658221364465,17
1.0,0.0,1.0,0.0,160,0.74,0.74,2,0.42048559724662304,0.0783249506639055,18
0.0,1.0,0.0,1.0,160,0.26,0.74,2,-0.3712997736325032,0.0855567122046015,19
1.0,0.0,1.0,0.0,160,0.74,0.74,2,-0.057664202134370734,0.0655359065042695,20
0.0,1.0,1.0,0.0,160,0.77,0.77,2,0.6432737954209433,0.0255265922469865,21
0.0,1.0,0.0,1.0,160,0.28,0.72,2,-0.0814696056535722,0.0236806052729935,22
1.0,0.0,1.0,0.0,160,0.35,0.65,2,-0.2844034693491164,0.0216858421573305,23
0.0,1.0,1.0,0.0,160,0.75,0.75,2,-0.011575105499400218,0.0919625296971045,24
0.0,1.0,1.0,0.0,160,0.75,0.75,2,0.6564985048744367,0.0596723405567305,25
0.0,1.0,0.0,1.0,160,0.67,0.67,3,-0.32958390525825454,0.0622671393058235,1
1.0,0.0,1.0,0.0,160,0.73,0.73,3,-0.6524768137285124,0.0491128197867135,2
1.0,0.0,1.0,0.0,160,0.87,0.87,3,0.4240280406615615,0.0537642071258115,3
1.0,0.0,1.0,0.0,160,0.95,0.95,3,0.6519564254161636,0.0192142394763765,4
0.0,1.0,1.0,0.0,160,0.94,0.94,3,-0.7987250429529333,0.0282755606313235,5
1.0,0.0,1.0,0.0,160,0.95,0.95,3,-0.5202517744881106,0.0375246632256685,6
1.0,0.0,1.0,0.0,160,0.88,0.88,3,-0.7160560204780122,0.0007896403564545,7
1.0,0.0,1.0,0.0,160,0.93,0.93,3,-0.30411717683566675,0.0124248803658945,8
1.0,0.0,1.0,0.0,160,0.95,0.95,3,-0.0992980421891747,0.0759724363551865,9
0.0,1.0,1.0,0.0,160,0.95,0.95,3,0.49765267392661294,0.0586961802554325,10
1.0,0.0,1.0,0.0,160,0.97,0.97,3,0.30229516976334825,0.042532779723983,11
0.0,1.0,1.0,0.0,160,0.94,0.94,3,0.24185713495686234,0.0329220734025245,12
1.0,0.0,1.0,0.0,160,0.94,0.94,3,-0.2952501067806912,0.0016518621063445,13
1.0,0.0,1.0,0.0,160,1.0,1.0,3,0.6828951061695199,0.0590503838221975,14
0.0,1.0,1.0,0.0,160,0.98,0.98,3,-0.05742566520367087,0.090191012152729,15
1.0,0.0,1.0,0.0,160,1.0,1.0,3,0.958209876030309,0.0099872063682325,16
0.0,1.0,1.0,0.0,160,0.5,0.5,3,0.2682842765914737,0.0815151073098395,17
0.0,1.0,1.0,0.0,160,1.0,1.0,3,-0.7474705168709945,0.0915128214529845,18
1.0,0.0,1.0,0.0,160,1.0,1.0,3,0.352355124150868,0.08343810958059,19
1.0,0.0,1.0,0.0,160,0.95,0.95,3,-0.34979196913660204,0.0112008674330685,20
0.0,1.0,1.0,0.0,160,0.98,0.98,3,0.37265439337219486,0.0231105214863795,21
1.0,0.0,1.0,0.0,160,0.98,0.98,3,-0.8607177036751885,0.0199172268377485,22
1.0,0.0,1.0,0.0,160,1.0,1.0,3,-0.6502371256480812,0.0440679613025455,23
1.0,0.0,1.0,0.0,160,1.0,1.0,3,0.7114745178115727,0.0148684309905725,24
1.0,0.0,1.0,0.0,160,0.0,1.0,3,-0.5456408859529702,0.0174841887576015,25
0.0,1.0,0.0,1.0,160,0.74,0.74,4,0.6740822504858801,0.0967651686895485,1
0.0,1.0,1.0,0.0,160,0.9,0.9,4,-0.44144782309117914,0.0934783289437815,2
1.0,0.0,1.0,0.0,160,0.86,0.86,4,0.2857638201174153,0.0996072304414865,3
1.0,0.0,1.0,0.0,160,0.9,0.9,4,0.388301147019662,0.0851510550682165,4
0.0,1.0,1.0,0.0,160,0.89,0.89,4,0.025309506290105865,0.0004987496076524,5
1.0,0.0,1.0,0.0,160,0.9,0.9,4,-0.3893786466065374,0.0045927902924224,6
0.0,1.0,1.0,0.0,160,0.91,0.91,4,-0.5747112472578078,0.0905034652546295,7
0.0,1.0,1.0,0.0,160,0.9,0.9,4,-0.9336212908751476,0.0286110716550505,8
0.0,1.0,1.0,0.0,160,0.97,0.97,4,-0.3921071975185524,0.0891159926856835,9
1.0,0.0,1.0,0.0,160,0.97,0.97,4,0.306325581062566,0.0154077475156175,10
1.0,0.0,1.0,0.0,160,0.98,0.98,4,0.8766096368969654,0.0592757423909485,11
0.0,1.0,0.0,1.0,160,1.0,1.0,4,0.742408964526104,0.0057409494411954,12
0.0,1.0,1.0,0.0,160,1.0,1.0,4,0.5321295530706052,0.0878785190152115,13
1.0,0.0,1.0,0.0,160,1.0,1.0,4,0.5768946865065974,0.0397754127346515,14
0.0,1.0,1.0,0.0,160,,,4,0.3299698069519905,0.0659852602622755,15
1.0,0.0,1.0,0.0,160,1.0,1.0,4,-0.479426284867994,0.0175265564639615,16
1.0,0.0,1.0,0.0,160,1.0,1.0,4,0.8143900614116597,0.0156367579377465,17
0.0,1.0,1.0,0.0,160,1.0,1.0,4,0.3414646238116681,0.0036328441269354,18
1.0,0.0,1.0,0.0,160,1.0,1.0,4,0.1208812619608799,0.0602927120834645,19
0.0,1.0,1.0,0.0,160,1.0,1.0,4,-0.7780210615730379,0.0917798939216785,20
1.0,0.0,1.0,0.0,160,1.0,1.0,4,-0.10588891238714915,0.0064946487521165,21
1.0,0.0,1.0,0.0,160,1.0,1.0,4,-0.07928345759614741,0.0014351609177504,22
1.0,0.0,1.0,0.0,160,0.98,0.98,4,0.72912721904534,0.0751495620500155,23
1.0,0.0,1.0,0.0,160,1.0,1.0,4,0.09329644037557694,0.0087286372860145,24
0.0,1.0,1.0,0.0,160,1.0,1.0,4,-0.2391989020591807,0.0941195231497905,25
0.0,1.0,0.0,1.0,160,1.0,1.0,5,0.9536006570213187,0.443575074285157,1
1.0,0.0,1.0,0.0,160,1.0,1.0,5,-0.7785588133473687,0.438540263865304,2
1.0,0.0,1.0,0.0,160,1.0,1.0,5,-0.15490314337611077,0.35413754022219,3
1.0,0.0,1.0,0.0,160,0.25,0.75,5,-0.9159506496571894,0.442294240206623,4
1.0,0.0,1.0,0.0,160,0.77,0.77,5,0.4798082415338607,0.431017480338425,5
0.0,1.0,1.0,0.0,160,0.77,0.77,5,0.8361531043983013,0.44237317812437,6
1.0,0.0,1.0,0.0,160,0.89,0.89,5,-0.43992534089902113,0.407455547900499,7
1.0,0.0,1.0,0.0,160,0.22,0.78,5,0.7166833535982418,0.369930728691869,8
0.0,1.0,1.0,0.0,160,0.77,0.77,5,-0.41556353907620447,0.377600454107546,9
1.0,0.0,1.0,0.0,160,0.77,0.77,5,0.8215403232878304,0.377749893690707,10
0.0,1.0,1.0,0.0,160,0.76,0.76,5,0.5079238071935679,0.353775310142327,11
1.0,0.0,1.0,0.0,160,0.23,0.77,5,0.6098135536828773,0.390272472346138,12
0.0,1.0,0.0,1.0,160,0.22,0.78,5,-0.963986888799091,0.356971484449919,13
0.0,1.0,1.0,0.0,160,0.88,0.88,5,0.9256207141480519,0.414617349781515,14
1.0,0.0,1.0,0.0,160,0.89,0.89,5,0.4533419841406465,0.364684946143235,15
1.0,0.0,1.0,0.0,160,0.9,0.9,5,-0.39049780922773336,0.380683472080128,16
0.0,1.0,0.0,1.0,160,0.24,0.76,5,0.6587893297176939,0.434687086373724,17
